nom_estado,cve_estado,nom_alcaldia,cve_alcaldia,nom_colonia,codigo_postal,nom_alcaldia_norm,nom_colonia_norm
Ciudad de México,09,Iztapalapa,007,Central de Abasto,09040,IZTAPALAPA,CENTRAL DE ABASTO
Ciudad de México,09,Iztapalapa,007,Escuadrón 201,09060,IZTAPALAPA,ESCUADRON 201
Ciudad de México,09,Iztapalapa,007,Sector Popular,09060,IZTAPALAPA,SECTOR POPULAR
Ciudad de México,09,Iztapalapa,007,Granjas de San Antonio,09070,IZTAPALAPA,GRANJAS DE SAN ANTONIO
Ciudad de México,09,Iztapalapa,007,Cacama,09080,IZTAPALAPA,CACAMA
Ciudad de México,09,Iztapalapa,007,Unidad Modelo,09089,IZTAPALAPA,UNIDAD MODELO
Ciudad de México,09,Iztapalapa,007,Héroes de Churubusco,09090,IZTAPALAPA,HEROES DE CHURUBUSCO
Ciudad de México,09,Iztapalapa,007,Mexicaltzingo,09099,IZTAPALAPA,MEXICALTZINGO
Ciudad de México,09,Iztapalapa,007,Juan Escutia,09100,IZTAPALAPA,JUAN ESCUTIA
Ciudad de México,09,Iztapalapa,007,San Lorenzo Xicotencatl,09130,IZTAPALAPA,SAN LORENZO XICOTENCATL
Ciudad de México,09,Iztapalapa,007,Santa Martha Acatitla Norte,09140,IZTAPALAPA,SANTA MARTHA ACATITLA NORTE
Ciudad de México,09,Iztapalapa,007,Ermita Zaragoza,09180,IZTAPALAPA,ERMITA ZARAGOZA
Ciudad de México,09,Iztapalapa,007,Unidad Vicente Guerrero,09200,IZTAPALAPA,UNIDAD VICENTE GUERRERO
Ciudad de México,09,Iztapalapa,007,Chinampac de Juárez,09208,IZTAPALAPA,CHINAMPAC DE JUAREZ
Ciudad de México,09,Iztapalapa,007,Renovación,09209,IZTAPALAPA,RENOVACION
Ciudad de México,09,Iztapalapa,007,Tepalcates,09210,IZTAPALAPA,TEPALCATES
Ciudad de México,09,Iztapalapa,007,Unidad Ejército Constitucionalista,09220,IZTAPALAPA,UNIDAD EJERCITO CONSTITUCIONALISTA
Ciudad de México,09,Iztapalapa,007,Álvaro Obregón,09230,IZTAPALAPA,ALVARO OBREGON
Ciudad de México,09,Iztapalapa,007,Ejército de Oriente,09230,IZTAPALAPA,EJERCITO DE ORIENTE
Ciudad de México,09,Iztapalapa,007,El Paraíso,09230,IZTAPALAPA,EL PARAISO
Ciudad de México,09,Iztapalapa,007,José María Morelos y Pavón,09230,IZTAPALAPA,JOSE MARIA MORELOS Y PAVON
Ciudad de México,09,Iztapalapa,007,Ejército de Oriente Zona Peñón,09239,IZTAPALAPA,EJERCITO DE ORIENTE ZONA PENON
Ciudad de México,09,Iztapalapa,007,Progresista,09240,IZTAPALAPA,PROGRESISTA
Ciudad de México,09,Iztapalapa,007,La Regadera,09250,IZTAPALAPA,LA REGADERA
Ciudad de México,09,Iztapalapa,007,Constitución de 1917,09260,IZTAPALAPA,CONSTITUCION DE 1917
Ciudad de México,09,Iztapalapa,007,Colonial Iztapalapa,09270,IZTAPALAPA,COLONIAL IZTAPALAPA
Ciudad de México,09,Iztapalapa,007,Jacarandas,09280,IZTAPALAPA,JACARANDAS
Ciudad de México,09,Iztapalapa,007,Santa Cruz Meyehualco,09290,IZTAPALAPA,SANTA CRUZ MEYEHUALCO
Ciudad de México,09,Iztapalapa,007,Guadalupe del Moral,09300,IZTAPALAPA,GUADALUPE DEL MORAL
Ciudad de México,09,Iztapalapa,007,Leyes de Reforma 1a Sección,09310,IZTAPALAPA,LEYES DE REFORMA 1A SECCION
Ciudad de México,09,Iztapalapa,007,Leyes de Reforma 2a Sección,09310,IZTAPALAPA,LEYES DE REFORMA 2A SECCION
Ciudad de México,09,Iztapalapa,007,Leyes de Reforma 3a Sección,09310,IZTAPALAPA,LEYES DE REFORMA 3A SECCION
Ciudad de México,09,Iztapalapa,007,Cuchilla del Moral,09319,IZTAPALAPA,CUCHILLA DEL MORAL
Ciudad de México,09,Iztapalapa,007,Sideral,09320,IZTAPALAPA,SIDERAL
Ciudad de México,09,Iztapalapa,007,Albarrada,09350,IZTAPALAPA,ALBARRADA
Ciudad de México,09,Iztapalapa,007,Eva Sámano de López Mateos,09359,IZTAPALAPA,EVA SAMANO DE LOPEZ MATEOS
Ciudad de México,09,Iztapalapa,007,San Miguel,09360,IZTAPALAPA,SAN MIGUEL
Ciudad de México,09,Iztapalapa,007,Ampliación San Miguel,09360,IZTAPALAPA,AMPLIACION SAN MIGUEL
Ciudad de México,09,Iztapalapa,007,San Juanico Nextipac,09400,IZTAPALAPA,SAN JUANICO NEXTIPAC
Ciudad de México,09,Iztapalapa,007,El Sifón,09400,IZTAPALAPA,EL SIFON
Ciudad de México,09,Iztapalapa,007,Aculco,09410,IZTAPALAPA,ACULCO
Ciudad de México,09,Iztapalapa,007,Jardines de Churubusco,09410,IZTAPALAPA,JARDINES DE CHURUBUSCO
Ciudad de México,09,Iztapalapa,007,Magdalena Atlazolpa,09410,IZTAPALAPA,MAGDALENA ATLAZOLPA
Ciudad de México,09,Iztapalapa,007,San José Aculco,09410,IZTAPALAPA,SAN JOSE ACULCO
Ciudad de México,09,Iztapalapa,007,Los Picos VI-B,09420,IZTAPALAPA,LOS PICOS VI-B
Ciudad de México,09,Iztapalapa,007,Nueva Rosita,09420,IZTAPALAPA,NUEVA ROSITA
Ciudad de México,09,Iztapalapa,007,Purísima Atlazolpa,09429,IZTAPALAPA,PURISIMA ATLAZOLPA
Ciudad de México,09,Iztapalapa,007,Apatlaco,09430,IZTAPALAPA,APATLACO
Ciudad de México,09,Iztapalapa,007,El Triunfo,09430,IZTAPALAPA,EL TRIUNFO
Ciudad de México,09,Iztapalapa,007,Ampliación El Triunfo,09438,IZTAPALAPA,AMPLIACION EL TRIUNFO
Ciudad de México,09,Iztapalapa,007,El Retoño,09440,IZTAPALAPA,EL RETONO
Ciudad de México,09,Iztapalapa,007,San Andrés Tetepilco,09440,IZTAPALAPA,SAN ANDRES TETEPILCO
Ciudad de México,09,Iztapalapa,007,Zacahuitzco,09440,IZTAPALAPA,ZACAHUITZCO
Ciudad de México,09,Iztapalapa,007,Banjidal,09450,IZTAPALAPA,BANJIDAL
Ciudad de México,09,Iztapalapa,007,Justo Sierra,09460,IZTAPALAPA,JUSTO SIERRA
Ciudad de México,09,Iztapalapa,007,Sinatel,09470,IZTAPALAPA,SINATEL
Ciudad de México,09,Iztapalapa,007,Ampliación Sinatel,09479,IZTAPALAPA,AMPLIACION SINATEL
Ciudad de México,09,Iztapalapa,007,El Prado,09480,IZTAPALAPA,EL PRADO
Ciudad de México,09,Iztapalapa,007,Santa María Aztahuacán,09500,IZTAPALAPA,SANTA MARIA AZTAHUACAN
Ciudad de México,09,Iztapalapa,007,Santa María Aztahuacán Ampliación,09500,IZTAPALAPA,SANTA MARIA AZTAHUACAN AMPLIACION
Ciudad de México,09,Iztapalapa,007,Santa Martha Acatitla,09510,IZTAPALAPA,SANTA MARTHA ACATITLA
Ciudad de México,09,Iztapalapa,007,El Edén,09520,IZTAPALAPA,EL EDEN
Ciudad de México,09,Iztapalapa,007,San Sebastián Tecoloxtitla,09520,IZTAPALAPA,SAN SEBASTIAN TECOLOXTITLA
Ciudad de México,09,Iztapalapa,007,Santa Martha Acatitla Sur,09530,IZTAPALAPA,SANTA MARTHA ACATITLA SUR
Ciudad de México,09,Iztapalapa,007,Monte Alban,09550,IZTAPALAPA,MONTE ALBAN
Ciudad de México,09,Iztapalapa,007,Paraje Zacatepec,09560,IZTAPALAPA,PARAJE ZACATEPEC
Ciudad de México,09,Iztapalapa,007,Santa María Aztahuacán,09570,IZTAPALAPA,SANTA MARIA AZTAHUACAN
Ciudad de México,09,Iztapalapa,007,Ejército de Agua Prieta,09578,IZTAPALAPA,EJERCITO DE AGUA PRIETA
Ciudad de México,09,Iztapalapa,007,Santiago Acahualtepec,09600,IZTAPALAPA,SANTIAGO ACAHUALTEPEC
Ciudad de México,09,Iztapalapa,007,Santiago Acahualtepec 1ra. Ampliación,09608,IZTAPALAPA,SANTIAGO ACAHUALTEPEC 1RA. AMPLIACION
Ciudad de México,09,Iztapalapa,007,Santiago Acahualtepec 2a. Ampliación,09609,IZTAPALAPA,SANTIAGO ACAHUALTEPEC 2A. AMPLIACION
Ciudad de México,09,Iztapalapa,007,Lomas de Zaragoza,09620,IZTAPALAPA,LOMAS DE ZARAGOZA
Ciudad de México,09,Iztapalapa,007,San Miguel Teotongo Sección Corrales,09630,IZTAPALAPA,SAN MIGUEL TEOTONGO SECCION CORRALES
Ciudad de México,09,Iztapalapa,007,San Miguel Teotongo Sección Acorralado,09630,IZTAPALAPA,SAN MIGUEL TEOTONGO SECCION ACORRALADO
Ciudad de México,09,Iztapalapa,007,San Miguel Teotongo Sección Avisadero,09630,IZTAPALAPA,SAN MIGUEL TEOTONGO SECCION AVISADERO
Ciudad de México,09,Iztapalapa,007,San Miguel Teotongo Sección Capilla,09630,IZTAPALAPA,SAN MIGUEL TEOTONGO SECCION CAPILLA
Ciudad de México,09,Iztapalapa,007,San Miguel Teotongo Sección Guadalupe,09630,IZTAPALAPA,SAN MIGUEL TEOTONGO SECCION GUADALUPE
Ciudad de México,09,Iztapalapa,007,San Miguel Teotongo Sección Iztlahuaca,09630,IZTAPALAPA,SAN MIGUEL TEOTONGO SECCION IZTLAHUACA
Ciudad de México,09,Iztapalapa,007,San Miguel Teotongo Sección Jardines,09630,IZTAPALAPA,SAN MIGUEL TEOTONGO SECCION JARDINES
Ciudad de México,09,Iztapalapa,007,San Miguel Teotongo Sección La Cruz,09630,IZTAPALAPA,SAN MIGUEL TEOTONGO SECCION LA CRUZ
Ciudad de México,09,Iztapalapa,007,San Miguel Teotongo Sección Loma Alta,09630,IZTAPALAPA,SAN MIGUEL TEOTONGO SECCION LOMA ALTA
Ciudad de México,09,Iztapalapa,007,San Miguel Teotongo Sección Mercedes,09630,IZTAPALAPA,SAN MIGUEL TEOTONGO SECCION MERCEDES
Ciudad de México,09,Iztapalapa,007,San Miguel Teotongo Sección Palmitas,09630,IZTAPALAPA,SAN MIGUEL TEOTONGO SECCION PALMITAS
Ciudad de México,09,Iztapalapa,007,San Miguel Teotongo Sección Puente,09630,IZTAPALAPA,SAN MIGUEL TEOTONGO SECCION PUENTE
Ciudad de México,09,Iztapalapa,007,San Miguel Teotongo Sección Ranchito,09630,IZTAPALAPA,SAN MIGUEL TEOTONGO SECCION RANCHITO
Ciudad de México,09,Iztapalapa,007,San Miguel Teotongo Sección Rancho Bajo,09630,IZTAPALAPA,SAN MIGUEL TEOTONGO SECCION RANCHO BAJO
Ciudad de México,09,Iztapalapa,007,San Miguel Teotongo Sección Torres,09630,IZTAPALAPA,SAN MIGUEL TEOTONGO SECCION TORRES
Ciudad de México,09,Iztapalapa,007,Campestre Potrero,09637,IZTAPALAPA,CAMPESTRE POTRERO
Ciudad de México,09,Iztapalapa,007,Ampliación Emiliano Zapata,09638,IZTAPALAPA,AMPLIACION EMILIANO ZAPATA
Ciudad de México,09,Iztapalapa,007,Lomas de la Estancia,09640,IZTAPALAPA,LOMAS DE LA ESTANCIA
Ciudad de México,09,Iztapalapa,007,Xalpa,09640,IZTAPALAPA,XALPA
Ciudad de México,09,Iztapalapa,007,San Pablo,09648,IZTAPALAPA,SAN PABLO
Ciudad de México,09,Iztapalapa,007,Citlalli,09660,IZTAPALAPA,CITLALLI
Ciudad de México,09,Iztapalapa,007,Palmitas,09670,IZTAPALAPA,PALMITAS
Ciudad de México,09,Iztapalapa,007,Tenorios,09680,IZTAPALAPA,TENORIOS
Ciudad de México,09,Iztapalapa,007,Barranca de Guadalupe,09689,IZTAPALAPA,BARRANCA DE GUADALUPE
Ciudad de México,09,Iztapalapa,007,Iztlahuacán,09690,IZTAPALAPA,IZTLAHUACAN
Ciudad de México,09,Iztapalapa,007,Miravalles,09696,IZTAPALAPA,MIRAVALLES
Ciudad de México,09,Iztapalapa,007,Miguel de La Madrid Hurtado,09698,IZTAPALAPA,MIGUEL DE LA MADRID HURTADO
Ciudad de México,09,Iztapalapa,007,Buenavista,09700,IZTAPALAPA,BUENAVISTA
Ciudad de México,09,Iztapalapa,007,Carlos Hank González,09700,IZTAPALAPA,CARLOS HANK GONZALEZ
Ciudad de México,09,Iztapalapa,007,Desarrollo Urbano Quetzalcóatl,09700,IZTAPALAPA,DESARROLLO URBANO QUETZALCOATL
Ciudad de México,09,Iztapalapa,007,Santa Cruz Meyehualco,09700,IZTAPALAPA,SANTA CRUZ MEYEHUALCO
Ciudad de México,09,Iztapalapa,007,Degollado,09704,IZTAPALAPA,DEGOLLADO
Ciudad de México,09,Iztapalapa,007,Degollado - Mexicatlalli,09705,IZTAPALAPA,DEGOLLADO - MEXICATLALLI
Ciudad de México,09,Iztapalapa,007,San José Buenavista,09706,IZTAPALAPA,SAN JOSE BUENAVISTA
Ciudad de México,09,Iztapalapa,007,Mixcoatl,09708,IZTAPALAPA,MIXCOATL
Ciudad de México,09,Iztapalapa,007,Lomas de Santa Cruz,09709,IZTAPALAPA,LOMAS DE SANTA CRUZ
Ciudad de México,09,Iztapalapa,007,Los Ángeles Apanoaya,09710,IZTAPALAPA,LOS ANGELES APANOAYA
Ciudad de México,09,Iztapalapa,007,Francisco Villa,09720,IZTAPALAPA,FRANCISCO VILLA
Ciudad de México,09,Iztapalapa,007,La Era,09720,IZTAPALAPA,LA ERA
Ciudad de México,09,Iztapalapa,007,Reforma Política,09730,IZTAPALAPA,REFORMA POLITICA
Ciudad de México,09,Iztapalapa,007,Presidentes de México,09740,IZTAPALAPA,PRESIDENTES DE MEXICO
Ciudad de México,09,Iztapalapa,007,Insurgentes,09750,IZTAPALAPA,INSURGENTES
Ciudad de México,09,Iztapalapa,007,La Polvorilla,09750,IZTAPALAPA,LA POLVORILLA
Ciudad de México,09,Iztapalapa,007,Las Peñas,09750,IZTAPALAPA,LAS PENAS
Ciudad de México,09,Iztapalapa,007,Consejo Agrarista Mexicano,09760,IZTAPALAPA,CONSEJO AGRARISTA MEXICANO
Ciudad de México,09,Iztapalapa,007,El Triángulo,09769,IZTAPALAPA,EL TRIANGULO
Ciudad de México,09,Iztapalapa,007,Puente Blanco,09770,IZTAPALAPA,PUENTE BLANCO
Ciudad de México,09,Iztapalapa,007,Año de Juárez,09780,IZTAPALAPA,ANO DE JUAREZ
Ciudad de México,09,Iztapalapa,007,Lomas de San Lorenzo,09780,IZTAPALAPA,LOMAS DE SAN LORENZO
Ciudad de México,09,Iztapalapa,007,San Lorenzo Tezonco,09790,IZTAPALAPA,SAN LORENZO TEZONCO
Ciudad de México,09,Iztapalapa,007,Culhuacán,09800,IZTAPALAPA,CULHUACAN
Ciudad de México,09,Iztapalapa,007,El Mirador,09800,IZTAPALAPA,EL MIRADOR
Ciudad de México,09,Iztapalapa,007,Estrella Culhuacán,09800,IZTAPALAPA,ESTRELLA CULHUACAN
Ciudad de México,09,Iztapalapa,007,Fuego Nuevo,09800,IZTAPALAPA,FUEGO NUEVO
Ciudad de México,09,Iztapalapa,007,San Antonio Culhuacán,09800,IZTAPALAPA,SAN ANTONIO CULHUACAN
Ciudad de México,09,Iztapalapa,007,San Simón Culhuacán,09800,IZTAPALAPA,SAN SIMON CULHUACAN
Ciudad de México,09,Iztapalapa,007,Tula,09800,IZTAPALAPA,TULA
Ciudad de México,09,Iztapalapa,007,Valle de Luces,09800,IZTAPALAPA,VALLE DE LUCES
Ciudad de México,09,Iztapalapa,007,Granjas Esmeralda,09810,IZTAPALAPA,GRANJAS ESMERALDA
Ciudad de México,09,Iztapalapa,007,Los Cipreses,09810,IZTAPALAPA,LOS CIPRESES
Ciudad de México,09,Iztapalapa,007,Minerva,09810,IZTAPALAPA,MINERVA
Ciudad de México,09,Iztapalapa,007,Progreso del Sur,09810,IZTAPALAPA,PROGRESO DEL SUR
Ciudad de México,09,Iztapalapa,007,Valle del Sur,09819,IZTAPALAPA,VALLE DEL SUR
Ciudad de México,09,Iztapalapa,007,El Santuario,09820,IZTAPALAPA,EL SANTUARIO
Ciudad de México,09,Iztapalapa,007,Estrella del Sur,09820,IZTAPALAPA,ESTRELLA DEL SUR
Ciudad de México,09,Iztapalapa,007,Ricardo Flores Magón,09820,IZTAPALAPA,RICARDO FLORES MAGON
Ciudad de México,09,Iztapalapa,007,Santa Isabel Industrial,09820,IZTAPALAPA,SANTA ISABEL INDUSTRIAL
Ciudad de México,09,Iztapalapa,007,Ampliación Ricardo Flores Magón,09828,IZTAPALAPA,AMPLIACION RICARDO FLORES MAGON
Ciudad de México,09,Iztapalapa,007,Ampliación El Santuario,09829,IZTAPALAPA,AMPLIACION EL SANTUARIO
Ciudad de México,09,Iztapalapa,007,El Manto,09830,IZTAPALAPA,EL MANTO
Ciudad de México,09,Iztapalapa,007,El Molino,09830,IZTAPALAPA,EL MOLINO
Ciudad de México,09,Iztapalapa,007,Lomas El Manto,09830,IZTAPALAPA,LOMAS EL MANTO
Ciudad de México,09,Iztapalapa,007,Los Ángeles,09830,IZTAPALAPA,LOS ANGELES
Ciudad de México,09,Iztapalapa,007,Paraje San Juan,09830,IZTAPALAPA,PARAJE SAN JUAN
Ciudad de México,09,Iztapalapa,007,San Miguel 8va. Ampliación,09837,IZTAPALAPA,SAN MIGUEL 8VA. AMPLIACION
Ciudad de México,09,Iztapalapa,007,Plan de Iguala,09838,IZTAPALAPA,PLAN DE IGUALA
Ciudad de México,09,Iztapalapa,007,Ampliación Paraje San Juan,09839,IZTAPALAPA,AMPLIACION PARAJE SAN JUAN
Ciudad de México,09,Iztapalapa,007,San Juan Joya,09839,IZTAPALAPA,SAN JUAN JOYA
Ciudad de México,09,Iztapalapa,007,Los Reyes Culhuacán,09840,IZTAPALAPA,LOS REYES CULHUACAN
Ciudad de México,09,Iztapalapa,007,Ampliación Los Reyes,09849,IZTAPALAPA,AMPLIACION LOS REYES
Ciudad de México,09,Iztapalapa,007,San Juan Xalpa,09850,IZTAPALAPA,SAN JUAN XALPA
Ciudad de México,09,Iztapalapa,007,San Nicolás Tolentino,09850,IZTAPALAPA,SAN NICOLAS TOLENTINO
Ciudad de México,09,Iztapalapa,007,Santa María del Monte,09850,IZTAPALAPA,SANTA MARIA DEL MONTE
Ciudad de México,09,Iztapalapa,007,Estado de Veracruz,09856,IZTAPALAPA,ESTADO DE VERACRUZ
Ciudad de México,09,Iztapalapa,007,Ampliación Veracruzana,09856,IZTAPALAPA,AMPLIACION VERACRUZANA
Ciudad de México,09,Iztapalapa,007,Paraje San Juan Cerro,09858,IZTAPALAPA,PARAJE SAN JUAN CERRO
Ciudad de México,09,Iztapalapa,007,Benito Juárez,09859,IZTAPALAPA,BENITO JUAREZ
Ciudad de México,09,Iztapalapa,007,Bellavista,09860,IZTAPALAPA,BELLAVISTA
Ciudad de México,09,Iztapalapa,007,Ampliación Bellavista,09860,IZTAPALAPA,AMPLIACION BELLAVISTA
Ciudad de México,09,Iztapalapa,007,Casa Blanca,09860,IZTAPALAPA,CASA BLANCA
Ciudad de México,09,Iztapalapa,007,Cerro de La Estrella,09860,IZTAPALAPA,CERRO DE LA ESTRELLA
Ciudad de México,09,Iztapalapa,007,Parque Nacional Cerro de la Estrella,09860,IZTAPALAPA,PARQUE NACIONAL CERRO DE LA ESTRELLA
Ciudad de México,09,Iztapalapa,007,El Rodeo,09860,IZTAPALAPA,EL RODEO
Ciudad de México,09,Iztapalapa,007,San Juan Estrella,09868,IZTAPALAPA,SAN JUAN ESTRELLA
Ciudad de México,09,Iztapalapa,007,12 de Diciembre,09870,IZTAPALAPA,12 DE DICIEMBRE
Ciudad de México,09,Iztapalapa,007,San Andrés Tomatlán,09870,IZTAPALAPA,SAN ANDRES TOMATLAN
Ciudad de México,09,Iztapalapa,007,Santa María Tomatlán,09870,IZTAPALAPA,SANTA MARIA TOMATLAN
Ciudad de México,09,Iztapalapa,007,El Vergel,09880,IZTAPALAPA,EL VERGEL
Ciudad de México,09,Iztapalapa,007,Granjas Estrella,09880,IZTAPALAPA,GRANJAS ESTRELLA
Ciudad de México,09,Iztapalapa,007,Lomas Estrella,09890,IZTAPALAPA,LOMAS ESTRELLA
Ciudad de México,09,Iztapalapa,007,Carlos Jonguitud Barrios,09897,IZTAPALAPA,CARLOS JONGUITUD BARRIOS
Ciudad de México,09,Iztapalapa,007,Guadalupe,09900,IZTAPALAPA,GUADALUPE
Ciudad de México,09,Iztapalapa,007,San Antonio,09900,IZTAPALAPA,SAN ANTONIO
Ciudad de México,09,Iztapalapa,007,San Lorenzo,09900,IZTAPALAPA,SAN LORENZO
Ciudad de México,09,Iztapalapa,007,La Esperanza,09910,IZTAPALAPA,LA ESPERANZA
Ciudad de México,09,Iztapalapa,007,José López Portillo,09920,IZTAPALAPA,JOSE LOPEZ PORTILLO
Ciudad de México,09,Iztapalapa,007,El Rosario,09930,IZTAPALAPA,EL ROSARIO
Ciudad de México,09,Iztapalapa,007,Jardines de San Lorenzo Tezonco,09940,IZTAPALAPA,JARDINES DE SAN LORENZO TEZONCO
Ciudad de México,09,Iztapalapa,007,Celoalliotli,09960,IZTAPALAPA,CELOALLIOTLI
Ciudad de México,09,Iztapalapa,007,USCOVI,09960,IZTAPALAPA,USCOVI
Ciudad de México,09,Iztapalapa,007,El Molino Tezonco,09960,IZTAPALAPA,EL MOLINO TEZONCO
Ciudad de México,09,Iztapalapa,007,Allapetlalli,09960,IZTAPALAPA,ALLAPETLALLI
Ciudad de México,09,Iztapalapa,007,La Planta,09960,IZTAPALAPA,LA PLANTA
Ciudad de México,09,Iztapalapa,007,Cananea,09969,IZTAPALAPA,CANANEA
Ciudad de México,09,Iztapalapa,007,Valle de San Lorenzo,09970,IZTAPALAPA,VALLE DE SAN LORENZO
Ciudad de México,09,La Magdalena Contreras,008,Lomas Quebradas,10000,LA MAGDALENA CONTRERAS,LOMAS QUEBRADAS
Ciudad de México,09,La Magdalena Contreras,008,La Malinche,10010,LA MAGDALENA CONTRERAS,LA MALINCHE
Ciudad de México,09,La Magdalena Contreras,008,San Bartolo Ameyalco,10010,LA MAGDALENA CONTRERAS,SAN BARTOLO AMEYALCO
Ciudad de México,09,La Magdalena Contreras,008,Cuauhtémoc,10020,LA MAGDALENA CONTRERAS,CUAUHTEMOC
Ciudad de México,09,La Magdalena Contreras,008,El Maestro,10130,LA MAGDALENA CONTRERAS,EL MAESTRO
Ciudad de México,09,La Magdalena Contreras,008,San Jerónimo Lídice,10200,LA MAGDALENA CONTRERAS,SAN JERONIMO LIDICE
Ciudad de México,09,La Magdalena Contreras,008,San Bernabé Ocotepec,10300,LA MAGDALENA CONTRERAS,SAN BERNABE OCOTEPEC
Ciudad de México,09,La Magdalena Contreras,008,El Tanque,10320,LA MAGDALENA CONTRERAS,EL TANQUE
Ciudad de México,09,La Magdalena Contreras,008,Las Cruces,10330,LA MAGDALENA CONTRERAS,LAS CRUCES
Ciudad de México,09,La Magdalena Contreras,008,Los Padres,10340,LA MAGDALENA CONTRERAS,LOS PADRES
Ciudad de México,09,La Magdalena Contreras,008,Lomas de San Bernabé,10350,LA MAGDALENA CONTRERAS,LOMAS DE SAN BERNABE
Ciudad de México,09,La Magdalena Contreras,008,Huayatla,10360,LA MAGDALENA CONTRERAS,HUAYATLA
Ciudad de México,09,La Magdalena Contreras,008,Ampliación Potrerillo,10368,LA MAGDALENA CONTRERAS,AMPLIACION POTRERILLO
Ciudad de México,09,La Magdalena Contreras,008,Ampliación Lomas de San Bernabé,10369,LA MAGDALENA CONTRERAS,AMPLIACION LOMAS DE SAN BERNABE
Ciudad de México,09,La Magdalena Contreras,008,Tierra Unida,10369,LA MAGDALENA CONTRERAS,TIERRA UNIDA
Ciudad de México,09,La Magdalena Contreras,008,Palmas,10370,LA MAGDALENA CONTRERAS,PALMAS
Ciudad de México,09,La Magdalena Contreras,008,Atacaxco,10378,LA MAGDALENA CONTRERAS,ATACAXCO
Ciudad de México,09,La Magdalena Contreras,008,Vista Hermosa,10379,LA MAGDALENA CONTRERAS,VISTA HERMOSA
Ciudad de México,09,La Magdalena Contreras,008,Barros Sierra,10380,LA MAGDALENA CONTRERAS,BARROS SIERRA
Ciudad de México,09,La Magdalena Contreras,008,San Jerónimo Aculco,10400,LA MAGDALENA CONTRERAS,SAN JERONIMO ACULCO
Ciudad de México,09,La Magdalena Contreras,008,Barrio San Francisco,10500,LA MAGDALENA CONTRERAS,BARRIO SAN FRANCISCO
Ciudad de México,09,La Magdalena Contreras,008,Barranca Seca,10580,LA MAGDALENA CONTRERAS,BARRANCA SECA
Ciudad de México,09,La Magdalena Contreras,008,El Rosal,10600,LA MAGDALENA CONTRERAS,EL ROSAL
Ciudad de México,09,La Magdalena Contreras,008,El Toro,10610,LA MAGDALENA CONTRERAS,EL TORO
Ciudad de México,09,La Magdalena Contreras,008,Potrerillo,10620,LA MAGDALENA CONTRERAS,POTRERILLO
Ciudad de México,09,La Magdalena Contreras,008,El Ocotal,10630,LA MAGDALENA CONTRERAS,EL OCOTAL
Ciudad de México,09,La Magdalena Contreras,008,La Carbonera,10640,LA MAGDALENA CONTRERAS,LA CARBONERA
Ciudad de México,09,La Magdalena Contreras,008,Pueblo Nuevo Alto,10640,LA MAGDALENA CONTRERAS,PUEBLO NUEVO ALTO
Ciudad de México,09,La Magdalena Contreras,008,Pueblo Nuevo Bajo,10640,LA MAGDALENA CONTRERAS,PUEBLO NUEVO BAJO
Ciudad de México,09,La Magdalena Contreras,008,El Ermitaño,10660,LA MAGDALENA CONTRERAS,EL ERMITANO
Ciudad de México,09,La Magdalena Contreras,008,Héroes de Padierna,10700,LA MAGDALENA CONTRERAS,HEROES DE PADIERNA
Ciudad de México,09,La Magdalena Contreras,008,Santa Teresa,10710,LA MAGDALENA CONTRERAS,SANTA TERESA
Ciudad de México,09,La Magdalena Contreras,008,La Cruz,10800,LA MAGDALENA CONTRERAS,LA CRUZ
Ciudad de México,09,La Magdalena Contreras,008,San Francisco,10810,LA MAGDALENA CONTRERAS,SAN FRANCISCO
Ciudad de México,09,La Magdalena Contreras,008,La Guadalupe,10820,LA MAGDALENA CONTRERAS,LA GUADALUPE
Ciudad de México,09,La Magdalena Contreras,008,La Concepción,10830,LA MAGDALENA CONTRERAS,LA CONCEPCION
Ciudad de México,09,La Magdalena Contreras,008,Las Calles,10840,LA MAGDALENA CONTRERAS,LAS CALLES
Ciudad de México,09,La Magdalena Contreras,008,Plazuela del Pedregal,10840,LA MAGDALENA CONTRERAS,PLAZUELA DEL PEDREGAL
Ciudad de México,09,La Magdalena Contreras,008,San Nicolás Totolapan,10900,LA MAGDALENA CONTRERAS,SAN NICOLAS TOTOLAPAN
Ciudad de México,09,La Magdalena Contreras,008,La Magdalena,10910,LA MAGDALENA CONTRERAS,LA MAGDALENA
Ciudad de México,09,La Magdalena Contreras,008,Las Huertas,10920,LA MAGDALENA CONTRERAS,LAS HUERTAS
Ciudad de México,09,La Magdalena Contreras,008,Tierra Colorada,10926,LA MAGDALENA CONTRERAS,TIERRA COLORADA
Ciudad de México,09,Miguel Hidalgo,016,Lomas de Chapultepec I Sección,11000,MIGUEL HIDALGO,LOMAS DE CHAPULTEPEC I SECCION
Ciudad de México,09,Miguel Hidalgo,016,Lomas de Chapultepec VIII Sección,11000,MIGUEL HIDALGO,LOMAS DE CHAPULTEPEC VIII SECCION
Ciudad de México,09,Miguel Hidalgo,016,Lomas de Chapultepec II Sección,11000,MIGUEL HIDALGO,LOMAS DE CHAPULTEPEC II SECCION
Ciudad de México,09,Miguel Hidalgo,016,Lomas de Chapultepec III Sección,11000,MIGUEL HIDALGO,LOMAS DE CHAPULTEPEC III SECCION
Ciudad de México,09,Miguel Hidalgo,016,Lomas de Chapultepec IV Sección,11000,MIGUEL HIDALGO,LOMAS DE CHAPULTEPEC IV SECCION
